clip_id,filepath,class,speaker_id,speaker_gender,speaker_age_range,environment,device,language,duration_s,peak,rms,snr_db_est,recorded_at,split
485,raw/ruido_fondo/amb_salon_silencioso_005_000485.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0126,0.0009,0.0,2026-05-16T23:34:49+00:00,val
486,raw/ruido_fondo/amb_salon_silencioso_006_000486.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0583,0.0012,0.0,2026-05-16T23:34:49+00:00,train
487,raw/ruido_fondo/amb_salon_silencioso_007_000487.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0776,0.0058,0.0,2026-05-16T23:34:49+00:00,train
488,raw/ruido_fondo/amb_salon_silencioso_008_000488.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0044,0.0006,0.0,2026-05-16T23:34:49+00:00,val
489,raw/ruido_fondo/amb_salon_silencioso_009_000489.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0048,0.0005,0.0,2026-05-16T23:34:49+00:00,val
490,raw/ruido_fondo/amb_salon_silencioso_010_000490.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0089,0.0007,0.0,2026-05-16T23:34:49+00:00,train
491,raw/ruido_fondo/amb_salon_silencioso_011_000491.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0079,0.0006,0.0,2026-05-16T23:34:49+00:00,train
492,raw/ruido_fondo/amb_salon_silencioso_012_000492.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0053,0.0006,0.0,2026-05-16T23:34:49+00:00,train
493,raw/ruido_fondo/amb_salon_silencioso_013_000493.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0048,0.0005,0.0,2026-05-16T23:34:49+00:00,train
494,raw/ruido_fondo/amb_salon_silencioso_014_000494.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0019,0.0004,0.0,2026-05-16T23:34:49+00:00,train
495,raw/ruido_fondo/amb_salon_silencioso_015_000495.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.002,0.0004,0.0,2026-05-16T23:34:49+00:00,train
496,raw/ruido_fondo/amb_salon_silencioso_016_000496.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0045,0.001,0.0,2026-05-16T23:34:49+00:00,train
497,raw/ruido_fondo/amb_salon_silencioso_017_000497.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0043,0.0012,0.0,2026-05-16T23:34:49+00:00,val
498,raw/ruido_fondo/amb_salon_silencioso_018_000498.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0075,0.0015,0.0,2026-05-16T23:34:49+00:00,test
499,raw/ruido_fondo/amb_salon_silencioso_019_000499.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.005,0.0008,0.0,2026-05-16T23:34:49+00:00,val
500,raw/ruido_fondo/amb_salon_silencioso_020_000500.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0106,0.0009,0.0,2026-05-16T23:34:49+00:00,test
501,raw/ruido_fondo/amb_salon_silencioso_021_000501.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0093,0.0009,0.0,2026-05-16T23:34:49+00:00,train
502,raw/ruido_fondo/amb_salon_silencioso_022_000502.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0023,0.0004,0.0,2026-05-16T23:34:49+00:00,train
503,raw/ruido_fondo/amb_salon_silencioso_023_000503.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0015,0.0003,0.0,2026-05-16T23:34:49+00:00,train
504,raw/ruido_fondo/amb_salon_silencioso_024_000504.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.006,0.0007,0.0,2026-05-16T23:34:49+00:00,train
505,raw/ruido_fondo/amb_salon_silencioso_025_000505.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0048,0.0006,0.0,2026-05-16T23:34:49+00:00,train
506,raw/ruido_fondo/amb_salon_silencioso_026_000506.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0027,0.0004,0.0,2026-05-16T23:34:49+00:00,train
507,raw/ruido_fondo/amb_salon_silencioso_027_000507.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0116,0.0009,0.0,2026-05-16T23:34:49+00:00,train
508,raw/ruido_fondo/amb_salon_silencioso_028_000508.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0225,0.0021,0.0,2026-05-16T23:34:49+00:00,val
509,raw/ruido_fondo/amb_salon_silencioso_029_000509.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0049,0.0007,0.0,2026-05-16T23:34:49+00:00,train
510,raw/ruido_fondo/amb_salon_silencioso_030_000510.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0019,0.0003,0.0,2026-05-16T23:34:49+00:00,val
511,raw/ruido_fondo/amb_salon_silencioso_031_000511.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0125,0.0013,0.0,2026-05-16T23:34:49+00:00,train
512,raw/ruido_fondo/amb_salon_silencioso_032_000512.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.005,0.0007,0.0,2026-05-16T23:34:49+00:00,val
513,raw/ruido_fondo/amb_salon_silencioso_033_000513.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0131,0.0009,0.0,2026-05-16T23:34:49+00:00,val
514,raw/ruido_fondo/amb_salon_silencioso_034_000514.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.003,0.0005,0.0,2026-05-16T23:34:49+00:00,test
515,raw/ruido_fondo/amb_salon_silencioso_035_000515.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0047,0.0006,0.0,2026-05-16T23:34:49+00:00,val
516,raw/ruido_fondo/amb_salon_silencioso_036_000516.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0138,0.0019,0.0,2026-05-16T23:34:49+00:00,train
517,raw/ruido_fondo/amb_salon_silencioso_037_000517.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0105,0.0013,0.0,2026-05-16T23:34:49+00:00,train
518,raw/ruido_fondo/amb_salon_silencioso_038_000518.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.054,0.004,0.0,2026-05-16T23:34:49+00:00,train
519,raw/ruido_fondo/amb_salon_silencioso_039_000519.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0043,0.0004,0.0,2026-05-16T23:34:49+00:00,test
520,raw/ruido_fondo/amb_salon_silencioso_040_000520.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0083,0.0011,0.0,2026-05-16T23:34:49+00:00,val
521,raw/ruido_fondo/amb_salon_silencioso_041_000521.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0098,0.001,0.0,2026-05-16T23:34:49+00:00,train
522,raw/ruido_fondo/amb_salon_silencioso_042_000522.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0071,0.0009,0.0,2026-05-16T23:34:49+00:00,train
523,raw/ruido_fondo/amb_salon_silencioso_043_000523.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0022,0.0003,0.0,2026-05-16T23:34:49+00:00,val
524,raw/ruido_fondo/amb_salon_silencioso_044_000524.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0157,0.0015,0.0,2026-05-16T23:34:49+00:00,train
525,raw/ruido_fondo/amb_salon_silencioso_045_000525.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.043,0.0028,0.0,2026-05-16T23:34:49+00:00,train
526,raw/ruido_fondo/amb_salon_silencioso_046_000526.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0136,0.0009,0.0,2026-05-16T23:34:49+00:00,train
527,raw/ruido_fondo/amb_salon_silencioso_047_000527.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0209,0.0011,0.0,2026-05-16T23:34:49+00:00,test
528,raw/ruido_fondo/amb_salon_silencioso_048_000528.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.003,0.0004,0.0,2026-05-16T23:34:49+00:00,train
529,raw/ruido_fondo/amb_salon_silencioso_049_000529.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0022,0.0004,0.0,2026-05-16T23:34:49+00:00,train
530,raw/ruido_fondo/amb_salon_silencioso_050_000530.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0024,0.0005,0.0,2026-05-16T23:34:49+00:00,train
531,raw/ruido_fondo/amb_salon_silencioso_051_000531.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0183,0.0011,0.0,2026-05-16T23:34:49+00:00,train
532,raw/ruido_fondo/amb_salon_silencioso_052_000532.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0362,0.0024,0.0,2026-05-16T23:34:49+00:00,train
533,raw/ruido_fondo/amb_salon_silencioso_053_000533.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0547,0.001,0.0,2026-05-16T23:34:49+00:00,val
534,raw/ruido_fondo/amb_salon_silencioso_054_000534.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0018,0.0003,0.0,2026-05-16T23:34:49+00:00,train
535,raw/ruido_fondo/amb_salon_silencioso_055_000535.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0019,0.0003,0.0,2026-05-16T23:34:49+00:00,train
536,raw/ruido_fondo/amb_salon_silencioso_056_000536.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0015,0.0003,0.0,2026-05-16T23:34:49+00:00,train
537,raw/ruido_fondo/amb_salon_silencioso_057_000537.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0014,0.0003,0.0,2026-05-16T23:34:49+00:00,train
538,raw/ruido_fondo/amb_salon_silencioso_058_000538.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0016,0.0003,0.0,2026-05-16T23:34:49+00:00,val
539,raw/ruido_fondo/amb_salon_silencioso_059_000539.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0079,0.0008,0.0,2026-05-16T23:34:49+00:00,val
540,raw/ruido_fondo/amb_salon_silencioso_060_000540.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0032,0.0004,0.0,2026-05-16T23:34:49+00:00,train
541,raw/ruido_fondo/amb_laboratorio_001_000541.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0446,0.0134,0.0,2026-05-16T23:38:25+00:00,train
542,raw/ruido_fondo/amb_laboratorio_002_000542.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.044,0.0141,0.0,2026-05-16T23:38:25+00:00,train
543,raw/ruido_fondo/amb_laboratorio_003_000543.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0329,0.014,0.0,2026-05-16T23:38:25+00:00,train
544,raw/ruido_fondo/amb_laboratorio_004_000544.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0414,0.0136,0.0,2026-05-16T23:38:25+00:00,train
545,raw/ruido_fondo/amb_laboratorio_005_000545.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0412,0.0131,0.0,2026-05-16T23:38:25+00:00,train
546,raw/ruido_fondo/amb_laboratorio_006_000546.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0325,0.0135,0.0,2026-05-16T23:38:25+00:00,train
547,raw/ruido_fondo/amb_laboratorio_007_000547.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0271,0.0128,0.0,2026-05-16T23:38:25+00:00,train
548,raw/ruido_fondo/amb_laboratorio_008_000548.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0305,0.0131,0.0,2026-05-16T23:38:25+00:00,train
549,raw/ruido_fondo/amb_laboratorio_009_000549.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0326,0.0121,0.0,2026-05-16T23:38:25+00:00,train
550,raw/ruido_fondo/amb_laboratorio_010_000550.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0478,0.0136,0.0,2026-05-16T23:38:25+00:00,train
551,raw/ruido_fondo/amb_laboratorio_011_000551.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.037,0.0162,0.0,2026-05-16T23:38:25+00:00,val
552,raw/ruido_fondo/amb_laboratorio_012_000552.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0341,0.0156,0.0,2026-05-16T23:38:25+00:00,train
553,raw/ruido_fondo/amb_laboratorio_013_000553.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0289,0.0138,0.0,2026-05-16T23:38:25+00:00,train
554,raw/ruido_fondo/amb_laboratorio_014_000554.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0292,0.0131,0.0,2026-05-16T23:38:25+00:00,train
555,raw/ruido_fondo/amb_laboratorio_015_000555.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0325,0.0139,0.0,2026-05-16T23:38:25+00:00,train
556,raw/ruido_fondo/amb_laboratorio_016_000556.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0389,0.0156,0.0,2026-05-16T23:38:25+00:00,train
557,raw/ruido_fondo/amb_laboratorio_017_000557.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.041,0.0189,0.0,2026-05-16T23:38:25+00:00,train
558,raw/ruido_fondo/amb_laboratorio_018_000558.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0585,0.0164,0.0,2026-05-16T23:38:25+00:00,train
559,raw/ruido_fondo/amb_laboratorio_019_000559.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0315,0.0137,0.0,2026-05-16T23:38:25+00:00,train
560,raw/ruido_fondo/amb_laboratorio_020_000560.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0134,0.0,2026-05-16T23:38:25+00:00,train
561,raw/ruido_fondo/amb_laboratorio_021_000561.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0294,0.0134,0.0,2026-05-16T23:38:25+00:00,train
562,raw/ruido_fondo/amb_laboratorio_022_000562.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0365,0.013,0.0,2026-05-16T23:38:25+00:00,train
563,raw/ruido_fondo/amb_laboratorio_023_000563.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0346,0.0128,0.0,2026-05-16T23:38:25+00:00,train
564,raw/ruido_fondo/amb_laboratorio_024_000564.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0373,0.0149,0.0,2026-05-16T23:38:25+00:00,train
565,raw/ruido_fondo/amb_laboratorio_025_000565.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0371,0.0172,0.0,2026-05-16T23:38:25+00:00,train
566,raw/ruido_fondo/amb_laboratorio_026_000566.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0146,0.0,2026-05-16T23:38:25+00:00,train
567,raw/ruido_fondo/amb_laboratorio_027_000567.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0328,0.0138,0.0,2026-05-16T23:38:25+00:00,train
568,raw/ruido_fondo/amb_laboratorio_028_000568.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0134,0.0,2026-05-16T23:38:25+00:00,val
569,raw/ruido_fondo/amb_laboratorio_029_000569.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0326,0.0144,0.0,2026-05-16T23:38:25+00:00,train
570,raw/ruido_fondo/amb_laboratorio_030_000570.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0327,0.0142,0.0,2026-05-16T23:38:25+00:00,train
571,raw/ruido_fondo/amb_laboratorio_031_000571.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0314,0.0132,0.0,2026-05-16T23:38:25+00:00,val
572,raw/ruido_fondo/amb_laboratorio_032_000572.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0301,0.013,0.0,2026-05-16T23:38:25+00:00,train
573,raw/ruido_fondo/amb_laboratorio_033_000573.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0315,0.0139,0.0,2026-05-16T23:38:25+00:00,val
574,raw/ruido_fondo/amb_laboratorio_034_000574.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.027,0.0131,0.0,2026-05-16T23:38:25+00:00,val
575,raw/ruido_fondo/amb_laboratorio_035_000575.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0298,0.0134,0.0,2026-05-16T23:38:25+00:00,train
576,raw/ruido_fondo/amb_laboratorio_036_000576.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0406,0.0126,0.0,2026-05-16T23:38:25+00:00,test
577,raw/ruido_fondo/amb_laboratorio_037_000577.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0355,0.0137,0.0,2026-05-16T23:38:25+00:00,train
578,raw/ruido_fondo/amb_laboratorio_038_000578.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.037,0.0166,0.0,2026-05-16T23:38:25+00:00,train
579,raw/ruido_fondo/amb_laboratorio_039_000579.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0376,0.0157,0.0,2026-05-16T23:38:25+00:00,test
580,raw/ruido_fondo/amb_laboratorio_040_000580.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0301,0.0136,0.0,2026-05-16T23:38:25+00:00,test
581,raw/ruido_fondo/amb_laboratorio_041_000581.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0311,0.0133,0.0,2026-05-16T23:38:25+00:00,train
582,raw/ruido_fondo/amb_laboratorio_042_000582.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0329,0.0137,0.0,2026-05-16T23:38:25+00:00,train
583,raw/ruido_fondo/amb_laboratorio_043_000583.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0302,0.0142,0.0,2026-05-16T23:38:25+00:00,val
584,raw/ruido_fondo/amb_laboratorio_044_000584.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.031,0.0138,0.0,2026-05-16T23:38:25+00:00,train
585,raw/ruido_fondo/amb_laboratorio_045_000585.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0292,0.0129,0.0,2026-05-16T23:38:25+00:00,train
586,raw/ruido_fondo/amb_laboratorio_001_000586.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0088,0.0,2026-05-16T23:41:01+00:00,train
587,raw/ruido_fondo/amb_laboratorio_002_000587.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0234,0.0066,0.0,2026-05-16T23:41:01+00:00,train
588,raw/ruido_fondo/amb_laboratorio_003_000588.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0195,0.0066,0.0,2026-05-16T23:41:01+00:00,val
589,raw/ruido_fondo/amb_laboratorio_004_000589.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0195,0.0062,0.0,2026-05-16T23:41:01+00:00,train
590,raw/ruido_fondo/amb_laboratorio_005_000590.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0371,0.0065,0.0,2026-05-16T23:41:01+00:00,val
591,raw/ruido_fondo/amb_laboratorio_006_000591.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0222,0.0063,0.0,2026-05-16T23:41:01+00:00,test
592,raw/ruido_fondo/amb_laboratorio_007_000592.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0217,0.0065,0.0,2026-05-16T23:41:01+00:00,train
593,raw/ruido_fondo/amb_laboratorio_008_000593.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0192,0.0062,0.0,2026-05-16T23:41:01+00:00,val
594,raw/ruido_fondo/amb_laboratorio_009_000594.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0182,0.0064,0.0,2026-05-16T23:41:01+00:00,train
595,raw/ruido_fondo/amb_laboratorio_010_000595.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.019,0.0061,0.0,2026-05-16T23:41:01+00:00,train
596,raw/ruido_fondo/amb_laboratorio_011_000596.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0177,0.0055,0.0,2026-05-16T23:41:01+00:00,train
597,raw/ruido_fondo/amb_laboratorio_012_000597.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0196,0.0061,0.0,2026-05-16T23:41:01+00:00,train
598,raw/ruido_fondo/amb_laboratorio_013_000598.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0202,0.0064,0.0,2026-05-16T23:41:01+00:00,train
599,raw/ruido_fondo/amb_laboratorio_014_000599.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0494,0.0062,0.0,2026-05-16T23:41:01+00:00,train
600,raw/ruido_fondo/amb_laboratorio_015_000600.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0222,0.0065,0.0,2026-05-16T23:41:01+00:00,train
601,raw/ruido_fondo/amb_laboratorio_016_000601.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0184,0.0063,0.0,2026-05-16T23:41:01+00:00,train
602,raw/ruido_fondo/amb_laboratorio_017_000602.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0306,0.0065,0.0,2026-05-16T23:41:01+00:00,train
603,raw/ruido_fondo/amb_laboratorio_018_000603.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0497,0.0064,0.0,2026-05-16T23:41:01+00:00,train
604,raw/ruido_fondo/amb_laboratorio_019_000604.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0187,0.0064,0.0,2026-05-16T23:41:01+00:00,train
605,raw/ruido_fondo/amb_laboratorio_020_000605.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0199,0.0065,0.0,2026-05-16T23:41:01+00:00,test
606,raw/ruido_fondo/amb_laboratorio_021_000606.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0204,0.0063,0.0,2026-05-16T23:41:01+00:00,train
607,raw/ruido_fondo/amb_laboratorio_022_000607.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0263,0.0067,0.0,2026-05-16T23:41:01+00:00,val
608,raw/ruido_fondo/amb_laboratorio_023_000608.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0209,0.0062,0.0,2026-05-16T23:41:01+00:00,val
609,raw/ruido_fondo/amb_laboratorio_024_000609.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.02,0.0066,0.0,2026-05-16T23:41:01+00:00,val
610,raw/ruido_fondo/amb_laboratorio_025_000610.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0202,0.0065,0.0,2026-05-16T23:41:01+00:00,train
611,raw/ruido_fondo/amb_laboratorio_026_000611.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0598,0.0079,0.0,2026-05-16T23:41:01+00:00,train
612,raw/ruido_fondo/amb_laboratorio_027_000612.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0194,0.0065,0.0,2026-05-16T23:41:01+00:00,train
613,raw/ruido_fondo/amb_laboratorio_028_000613.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0187,0.0063,0.0,2026-05-16T23:41:01+00:00,train
614,raw/ruido_fondo/amb_laboratorio_029_000614.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0187,0.0064,0.0,2026-05-16T23:41:01+00:00,val
615,raw/ruido_fondo/amb_laboratorio_030_000615.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0199,0.0063,0.0,2026-05-16T23:41:01+00:00,train
616,raw/ruido_fondo/amb_laboratorio_031_000616.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0191,0.0062,0.0,2026-05-16T23:41:01+00:00,train
617,raw/ruido_fondo/amb_laboratorio_032_000617.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0208,0.0066,0.0,2026-05-16T23:41:01+00:00,val
618,raw/ruido_fondo/amb_laboratorio_033_000618.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0207,0.0064,0.0,2026-05-16T23:41:01+00:00,train
619,raw/ruido_fondo/amb_laboratorio_034_000619.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0187,0.0064,0.0,2026-05-16T23:41:01+00:00,val
620,raw/ruido_fondo/amb_laboratorio_035_000620.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0191,0.0065,0.0,2026-05-16T23:41:01+00:00,val
621,raw/ruido_fondo/amb_laboratorio_036_000621.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0199,0.0062,0.0,2026-05-16T23:41:01+00:00,train
622,raw/ruido_fondo/amb_laboratorio_037_000622.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0187,0.0064,0.0,2026-05-16T23:41:01+00:00,test
623,raw/ruido_fondo/amb_laboratorio_038_000623.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0206,0.0064,0.0,2026-05-16T23:41:01+00:00,train
624,raw/ruido_fondo/amb_laboratorio_039_000624.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0195,0.0064,0.0,2026-05-16T23:41:01+00:00,train
625,raw/ruido_fondo/amb_laboratorio_040_000625.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0196,0.0066,0.0,2026-05-16T23:41:01+00:00,train
626,raw/ruido_fondo/amb_laboratorio_041_000626.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0194,0.0063,0.0,2026-05-16T23:41:01+00:00,test
627,raw/ruido_fondo/amb_laboratorio_042_000627.wav,ruido_fondo,,,,laboratorio,macbook_pro_mic,es,2.0,0.0281,0.0064,0.0,2026-05-16T23:41:01+00:00,train
